key,2,3,4
612,,我沒有那個道具。,アイテムガアリマセン。
613,,我沒什麼能給你的。,アナタニアゲラレルモノハナサソウデス。
614,,給你這個。,コレヲアナタニアゲマショウ。
615,,請。,クダサイ。
616,,報酬：,ホウシュウ:
617,,價格：,ネダン:
618,,發送物品,オトドケモノ
700,@,【組織】,ヘンセイ.
701,,尋找同伴中。,ボシュウチュウデス。
702,,請集合。,アツマッテクダサイ。
703,,組隊怎麼樣？,イッショニヤリマセンカ?
704,,你是一個人嗎？,ヒトリデスカ?
705,,有空位嗎？,アキハアリマスカ?
706,,請邀請我。,サソッテクダサイ。
707,,請讓我加入。,イレテクダサイ。
708,,誰是隊長？,リーダーハダレデスカ?
709,,就一會兒也可以。,タンジカンデモイインデスガ。
710,,我們小隊滿了。,フルパーティナンデス。
711,,請幫個忙。,テツダッテクダサイ。
712,,小隊解散。,パーティヲカイサンシマス。
713,,暫時離開一下。,セキヲハズシマス。
714,,希望組隊。,パーティサンカヲキボウシマス。
715,,輕銳小隊,-
716,,滿編小隊,-
717,,我還沒有適應。,フナレデス。
718,,要補充隊員嗎？,メンバーノホジュウヲシマセンカ?
800,@,【戰術】,センジュツ.
801,,請跟上。,ツイテキテクダサイ。
802,,我會跟上的。,ツイテイキマス。
803,,調查看看。,シラベテミテクダサイ。
804,,我找到了！,ミツケマシタ!
805,,全力攻擊！,ゼンリョクデコウゲキシテクダサイ!
806,,稍微退後些。,スコシサガッテ。
807,,請留意仇恨值。,テキシニチュウイシテクダサイ。
808,,先幹掉這個！,コレヲサキニヤッツケテ!
809,,請不要攻擊。,コウゲキシナイデクダサイ。
810,,拉住那隻怪！,アシドメシテクダサイ!
811,,請使它無效化。,ムコウカシテクダサイ!
812,,治療！,カイフクシテクダサイ!
813,,快加上！,カケテクダサイ!
814,,快跑！,ニゲテ!
815,,救命！,タスケテ!
816,,停止！,トマッテ!
817,,待命中。,タイキシマス。
818,,沒剩下了。,ナクナリマシタ。
819,,沒有了。,アリマセン。
820,,請節約一點。,セツヤクシテクダサイ。
821,,我會節約的。,セツヤクシマス。
822,,裝備的耐久度下降了。,ソウビヒンノタイキュウドガサガッテキマシタ。
823,,準備完畢！,ジュンビカンリョウ!
824,,請標記怪物。,マーカーヲセッテイシテクダサイ。
825,,用這個吧。,ツカッテクダサイ。
826,,休息一下吧。,キュウケイシマショウ。
827,,我去引敵人過來。,テキヲツレテキマス。
828,,我去吸引敵人。,テキヲヒキツケマス。
829,,請等一下。,マッテクダサイ。
830,,在那邊集合吧。,ゲンチニシュウゴウシマショウ。
831,,我們走吧。,イドウシマショウ。
832,,請到那邊去。,ソコニイテクダサイ。
833,,我現在過去。,コレカラムカイマス。
834,,馬上回來。,スグモドリマス。
835,,請快點擲骰。,ロットシテクダサイ。
836,,弱點：,ジャクテン:
837,,注意：,チュウイ:
838,,推薦：,オススメ:
839,,討伐順序：,トウバツジュン:
840,,所需物品：,ホシイモノ:
841,,請保持住敵人的仇恨。,テキシヲカセイデクダサイ。
842,,敵人正在靠近！,テキガチカヅイテマス!
843,,請不要在意。,キニシナイデクダサイ。
844,,請不要管那個。,ムシシテクダサイ。
845,,交換。,-
846,,換我來！,コウタイシテクダサイ!
847,,我先上！,ワタシガサイショニコウゲキシマス!
848,,我們慢點打。,ユックリススミマショウ。
849,,快做！,ジッコウシテクダサイ!
850,,方向：,ホウコウ:
851,,快迴避！,カイヒシテクダサイ!
852,,請朝後。,ウシロヲムイテクダサイ。
853,,快去吃傷害。,ダメージヲウケテクダサイ。
854,,讓敵人離遠點。,テキヲハナシテクダサイ。
855,,離遠點。,ハナレテクダサイ。
856,,離近點。,チカヅイテクダサイ。
857,,帶走。,ハコンデクダサイ。
859,,快切斷！,セツダンシテクダサイ!
860,,繼續維持！,イジシテクダサイ!
861,,一起打倒吧！,ドウジニタオシマショウ!
862,,躲起來！,カクレテ!
863,,搭乘了！,トウジョウシマス!
864,,請搭乘！,トウジョウシテクダサイ!
900,@,【職能】,ヤクワリ.
901,,隊長,-
902,,管理員,-
903,,戰鬥菁英,-
904,,魔法導師,-
905,,大地使者,-
906,,能工巧匠,-
907,,防護職業,-
908,,近戰職業,キンセツコウゲキヤク
909,,遠程職業,エンカクコウゲキヤク
910,,治療職業,-
911,,強化職業,キョウカヤク
912,,魔法職業,マホウコウゲキヤク
913,,進攻職業,-
950,@,【位置】,イチ.
951,,位置,イチ
952,,北,キタ
953,,南,ミナミ
954,,東,ヒガシ
955,,西,ニシ
956,,上,ウエ
957,,下,シタ
958,,右,ミギ
959,,左,ヒダリ
960,,前面,オモテ
961,,後面,ウラ
962,,旁邊,ヨコ
963,,正面,ショウメン
964,,中央,チュウオウ
965,,側面,ソクメン
966,,內側,ウチガワ
967,,外側,ソトガワ
968,,這邊,コッチ
969,,遠處,アッチ
970,,那邊,ソッチ
971,,再近一些,モットチカク
972,,再遠一些,モットトオク
973,,入口,イリグチ
974,,出口,デグチ
975,,背面,ハイメン
976,,一點,イチジ
977,,兩點,ニジ
978,,三點,サンジ
979,,四點,ヨジ
980,,五點,ゴジ
981,,六點,ロクジ
982,,七點,シチジ
983,,八點,ハチジ
984,,九點,クジ
985,,十點,ジュウジ
986,,十一點,ジュウイチジ
987,,十二點,ジュウニジ
1000,@,【時間】,ジカン.
1001,,前天,オトトイ
1002,,昨天,キノウ
1003,,今天,キョウ
1004,,明天,アシタ
1005,,後天,アサッテ
1006,,上週,センシュウ
1007,,這週,コンシュウ
1008,,下週,ライシュウ
1009,,上午,ゴゼン
1010,,下午,ゴゴ
1011,,早晨,アサ
1012,,中午,ヒル
1013,,晚上,ヨル.
1014,,星期,ヨウビ
1015,,星期日,ニチヨウビ
1016,,星期一,ゲツヨウビ
1017,,星期二,カヨウビ
1018,,星期三,スイヨウビ
1019,,星期四,モクヨウビ
1020,,星期五,キンヨウビ
1021,,星期六,ドヨウビ
1022,,假日,キュウジツ
1023,,休息,ヤスミ
1024,,長期,チョウキ
1025,,短期,タンキ
1026,,日期,ヒヅケ
1027,,秒,ビョウ
1028,,分鐘,フン
1029,,小時,ジカン
1030,,月,ツキ
1031,,年,ネン
1032,,1月,イチガツ
1033,,2月,ニガツ
1034,,3月,サンガツ
1035,,4月,シガツ
1036,,5月,ゴガツ
1037,,6月,ロクガツ
1038,,7月,シチガツ
1039,,8月,ハチガツ
1040,,9月,クガツ
1041,,10月,ジュウガツ
1042,,11月,ジュウイチガツ
1043,,12月,ジュウニガツ
1044,,上個月,センゲツ
1045,,這個月,コンゲツ
1046,,下個月,ライゲツ
1047,,去年,キョネン
1048,,今年,コトシ
1049,,明年,ライネン
1050,,現在,イマ
1051,,馬上,モウスグ
1052,,任何時候,イツデモ
1053,,最初,サイショ
1054,,最後,サイゴ
1055,,等待時間,マチジカン
1056,,剩餘時間,ノコリジカン
1057,,結束時間,シュウリョウジカン
1058,,第六星曆,ダイロクセイレキ
1059,,第七靈災,ダイナナレイサイ
1060,,第七星曆,ダイナナセイレキ
1061,,之前,チョクゼン
1062,,之後,チョクゴ
1150,@,【移動方式】,イドウホウホウ.
1151,,行走,アルク
1152,,奔跑,ハシル
1153,,跟隨,ツイジュウ
1154,,陸行鳥,-
1155,,專屬陸行鳥,-
1156,,租借陸行鳥,-
1157,,陸行鳥運輸,-
1158,,坐騎,-
1159,,傳送,-
1160,,返回,-
1161,,都市傳送網,トシテンソウモウ
1162,,飛空艇,ヒクウテイ
1163,,返回點,-
1164,,定期船,テイキセン
1165,,飛行坐騎,-
1200,@,【設施】,シセツ.
1201,,乙太之光,-
1202,,城內乙太之晶,トシテンソウモウ
1203,,冒險者公會,ボウケンシャギルド
1204,,公會,ギルド
1205,,商店,-
1206,,陸行鳥欄,チョコボドメ
1207,,旅館,ヤドヤ
1208,,客房,ヨビリン
1209,,休息區,-
1210,,公會理符發行處,ギルドリーヴハッコウマドグチ
1211,,通訊貝辦理處,リンクシェルハッコウマドグチ
1212,,市場布告板,-
1213,,僱員窗口,リテイナーコヨウマドグチ
1214,,修理工,シュウリヤ
1215,,飛艇坪,-
1216,,郵差莫古力,-
1217,,碼頭,フナツキバ
1218,,渡輪碼頭,-
1219,,搭乘點,ハッチャクジョウ
1220,,黑渦軍令部,コッカダングンレイブ
1221,,蛇巢司令部,ソウジャトウトウゴウシレイブ
1222,,恆輝作戰總部,フメツタイサクセンホンブ
1223,,冒險者住宅區,ボウケンシャキョジュウク
1224,,競技場接待處,コロセウムタイセンウケツケ
1225,,怪物狩獵告示板,-
1226,,天氣預報員,テンキヨホウシ
1227,,美容師傳喚鈴,ビヨウシノヨビリン
1228,,擴建區,カクチョウガイ
1229,,管弦樂琴,-
1230,,木人,モクジン
1231,,魔晶石師傅,マテリアシ
1232,,公寓,-
1233,,投影台,-
1234,,交流簿,コウリュウチョウ
1235,,收藏櫃,アイゾウヒンキャビネット
1236,,旅行筆錄,アイヨウノキコウロク
1250,@,【大國防聯軍】,グランドカンパニー.
1251,,大國防聯軍,-
1252,,軍銜,カイキュウ
1253,,軍需品,グンジュヒン
1254,,補給品,ホキュウヒン
1255,,稀有品,キショウヒン
1256,,黑渦團,コッカダン
1257,,雙蛇黨,ソウジャトウ
1258,,恆輝隊,フメツタイ
1270,@,【部隊】,フリーカンパニー.
1271,,部隊,-
1272,,署名,ショメイ
1273,,部隊公告,-
1274,,部隊儲物櫃,-
1275,,部隊隊徽,-
1276,,部隊特效,-
1277,,部隊合建,-
1278,,部隊工房,チカコウボウ
1279,,飛空艇探索,-
1280,,潛水艇探索,-
1300,@,【遊戲系統】,ゲームシステム.
1301,,職業,-
1302,,轉職,-
1303,,特職,-
1304,,特職轉換,-
1305,,靈魂水晶,-
1306,,等級,-
1307,,經驗值,ケイケンチ
1308,,守護神,シュゴシン
1309,,民族,ミンゾク
1310,,部族,ブゾク
1311,,地區,-
1312,,兵裝,-
1313,,道具,-
1314,,套裝,-
1315,,休息獎勵,-
1316,,單人,-
1317,,小隊,-
1318,,坐騎,-
1319,,寵物,-
1320,,僱員,-
1321,,戰鬥,-
1322,,製作,セイサク
1323,,採集,サイシュウ
1324,,耐久度,タイキュウド
1325,,精鍊度,レンセイド
1326,,裝備適性,ソウビテキセイ
1327,,寶箱,タカラバコ
1328,,目標,-
1329,,鎖定,-
1330,,焦點目標,-
1331,,目標標記,-
1332,,選單,-
1333,,地圖,-
1334,,服務台,-
1335,,截圖,-
1336,,返回標題畫面,-
1337,,退出遊戲,ゲームシュウリョウ
1338,,關閉,-
1339,,定型文,テイケイブンジショ
1340,,情感動作,-
1341,,成就,-
1342,,稱號,ショウゴウ
1343,,貨幣,ツウカ
1344,,金幣,-
1345,,交易,-
1346,,調查,シラベル
1347,,自動跟隨,ジドウツイビ
1348,,團隊,-
1349,,房屋,-
1350,,友好度,ユウコウド
1351,,友好關係等級,ユウコウランク
1352,,最優隊員,エムアイピー
1353,,亞拉戈神典石,-
1356,,投票驅逐,トウヒョウジョメイ
1357,,放棄任務投票,ギブアップトウヒョウ
1358,,場景標記,-
1359,,地面目標,-
1360,,武具投影,ブグトウエイ
1362,,美容師,ビヨウシ
1363,,僱員探險,-
1364,,魂晶,-
1365,,黃道武器,-
1366,,星光變石,-
1367,,魂靈,-
1368,,新星,-
1369,,同盟徽章,ドウメイキショウ
1370,,怪物通緝令,モブテハイショ
1371,,法外戰區,アウトローセンク
1372,,超越之力,コエルチカラ
1373,,飼養陸行鳥,チョコボイクセイ
1374,,天氣預報,テンキヨホウ
1375,,亞拉戈詩學神典石,シガク
1376,,貢獻值,コウケンチ
1377,,軍票,グンピョウ
1378,,狼印戰績,タイジンセンセキ
1379,,天極,-
1380,,鎮魂,-
1381,,兵團徽章,セントリオキショウ
1384,,隊長分配,-
1385,,僅限貪婪,グリードゲンテイ
1386,,通常分配,ツウジョウロット
1387,,元靈武器,-
1389,,永結同心,-
1390,,物品品級,-
1391,,等級調整,-
1392,,天書奇談,クロノクウソウチョウ
1396,,解除限制,ニンズウセイゲンカイジョ
1397,,樂器演奏,ガッキエンソウ
1398,,時尚品鑒,-
1400,@,【戰鬥】,バトル.
1401,,攻擊,コウゲキ
1402,,技能,-
1403,,共通技能,-
1404,,特性,トクセイ
1405,,特職技能,ジョブアクション
1406,,額外技能,ツイカアクション
1407,,魔法,マホウ
1408,,戰技,-
1409,,能力,-
1410,,詠唱時間,-
1411,,複唱時間,-
1412,,行動適性,コウドウテキセイ
1413,,連結,-
1414,,召喚獸,-
1415,,搭檔,-
1416,,仇恨,テキシ
1417,,主動,コウセンテキ
1418,,被動,ヒコウセンテキ
1419,,無法戰鬥,セントウフノウ
1420,,戰利品,センリヒン
1421,,分配,ブンパイ
1422,,擲骰,-
1423,,抗性,-
1424,,習得,シュウトク
1425,,索敵,カンチ
1426,,範圍,ハンイ
1427,,極限技,-
1428,,敵人,テキ
1429,,魔物,-
1430,,惡名菁英,-
1432,,連鎖獎勵,-
1433,,兵裝轉換獎勵,-
1434,,等級同步,-
1435,,對戰技能,-
1436,,範圍攻擊,ハンイコウゲキ
1437,,前方範圍攻擊,ゼンポウハンイコウゲキ
1438,,後方範圍攻擊,コウホウハンイコウゲキ
1439,,全螢幕攻擊,ゼンタイコウゲキ
1440,,前哨,-
1441,,莊園遺跡,キョジュウクアト
1442,,據點,キョテン
1443,,軍旗,-
1444,,佔領,センキョ
1445,,中立化,チュウリツカ
1446,,戰術值,センジュツチ
1447,,市場遺跡,シジョウアト
1448,,太陽神殿,タイヨウシンデン
1449,,連擊,-
1450,,奮戰技,-
1451,,單體攻擊,タンタイコウゲキ
1452,,弩炮,-
1453,,亞拉戈石文,-
1454,,利爪隊,クロウ
1455,,尖牙隊,ファング
1456,,戰章,-
1458,,危急時刻,-
1462,,奮戰補給箱,-
1466,,奮戰道具包,-
1467,,補給箱,-
1468,,擊暈,-
1469,,擊倒,-
1470,,助攻,-
1471,,連續攻擊,レンゾクコウゲキ
1472,,突進攻擊,トッシンコウゲキ
1473,,擊退,-
1474,,吸引,ヒキヨセ
1475,,冰封的石文,-
1476,,情報值,ジョウホウチ
1477,,狼心,-
1478,,狼心包,-
1479,,核心,-
1480,,魔導結界,マドウフィールド
1481,,防禦塔,-
1482,,機庫,-
1483,,青磷水,セイリンスイ
1484,,動力發生器,-
1485,,蒸汽加農炮,-
1486,,自走維京人偶,バイキング
1487,,自走法師人偶,マグス
1488,,機動兵器,キコウヘイキ
1489,,巡航驅逐者,-
1490,,壓迫者,-
1491,,殘暴正義號,-
1492,,職能技能,-
1494,,快捷發言,-
1496,,青磷引擎車,セイリンキカンシャ
1497,,哥布林坦克,-
1498,,哥布林傭兵,-
1499,,戰略值,センリャクチ
1500,@,【線上狀態】,オンラインステータス.
1501,,線上,-
1502,,離開,リセキ
1503,,忙碌,トリコミチュウ
1504,,希望組隊,パーティキボウ
1505,,接受鑲嵌魔晶石請求,マテリアソウチャクウケオイチュウ
1506,,任務中,コンテンツチュウ
1507,,離線,-
1508,,隊員招募中,パーティボシュウチュウ
1509,,新人,-
1510,,指導者,-
1511,,戰鬥指導者,-
1512,,對戰指導者,-
1513,,製作採集指導者,セイサクサイシュウメンター
1514,,角色扮演中,ロールプレイチュウ
1515,,回歸者,-
1516,,過場劇情中,イベントチュウ
1521,,無垢的大地,ムクノトチ
1522,,契約,ケイヤク
1523,,戰術水晶,-
1524,,水晶點,-
1525,,勝利之星,カチボシ
1526,,星極隊,アストラ
1527,,靈極隊,アンブラ
1550,@,【社交】,コミュニケーション.
1551,,聊天,-
1552,,悄悄話,テル
1553,,說話,セイ
1554,,喊話,シャウト
1555,,呼喊,エール
1556,,好友名單,-
1557,,黑名單,-
1558,,玩家搜尋,-
1559,,通訊貝,-
1560,,莫古郵件,-
1561,,ロードストーン,-
1562,,日記,ニッキ
1563,,フォロー,-
1564,,論壇,-
1565,,排名,-
1566,,軍內排名,-
1567,,部隊排名,-
1568,,小隊,パーティ.
1569,,團隊,アライアンス.
1570,,通訊貝,リンクシェル.
1571,,部隊,フリーカンパニー..
1572,,新人,ビギナー.
1573,,戰隊,PvPチーム.
1574,,跨服通訊貝,クロスワールドリンクシェル.
1575,,跨服通訊貝,-
1576,,戰友列表,-
1577,,社區招募,-
1600,@,【採集與製作】,セイサク&サイシュウ.
1601,,碎晶,-
1602,,水晶,-
1603,,晶簇,-
1604,,魔晶石,-
1605,,精製魔晶石,マテリアセイセイ
1606,,魔晶石工藝,-
1607,,市場,-
1608,,搜索道具,-
1609,,優質,ハイクオリティ
1610,,珍稀,レア
1611,,獨佔,エクスクルーシブ
1612,,素材,ソザイ
1613,,簡易製作,カンイセイサク
1614,,品質,ヒンシツ
1615,,高品質,コウヒンシツ
1616,,最高品質,サイコウヒンシツ
1617,,修理,シュウリ
1618,,修理品,シュウリザイ
1619,,染色,センショク
1620,,良材,リョウギ
1621,,採伐,バッサイ
1622,,割草,クサカリ
1623,,礦脈,サイクツバ
1624,,採掘,サイクツ
1625,,碎石,サイガン
1626,,釣魚,ツリ
1627,,鑲嵌魔晶石,マテリアソウチャク
1628,,禁忌鑲嵌,キンダンノマテリアソウチャク
1629,,栽培,サイバイ
1630,,培育,イクセイ
1631,,收穫,シュウカク
1632,,秘籍,ヒデンショ
1633,,分解,ブンカイ
1634,,釣場之王,ヌシヅリ
1635,,放生,-
1636,,未知的採集地點,ミチノサイシュウバショ
1637,,收藏品,シュウシュウヒン
1638,,專家,-
1639,,護符,ゴフ
1640,,傳承錄,デンショウロク
1642,,大地工票,-
1647,,巧手黃票,オウカ
1648,,大地黃票,オウカ.
1649,,巧手白票,ハクカ
1650,,大地白票,ハクカ.
1651,,簡易採集,カンイサイシュウ
1652,,製作練習,セイサクレンシュウ
1653,,蒼天街振興票,ソウテンガイシンコウケン
1654,,收藏價值,シュウシュウカチ
1655,,巧手紫票,シカ
1656,,大地紫票,シカ.
1657,,刺魚,シトツリョウ
1658,,開拓採集,カイタクサイシュウ
1659,,開拓製作,カイタクセイサク
1660,,,セイセンカ
1661,,,リョクトウカ
1900,@,【蠻神與蠻族】,バンシン&バンゾク.
1901,,蠻神,バンシン
1902,,伊弗利特,-
1903,,泰坦,-
1904,,迦樓羅,-
1905,,巴哈姆特,-
1906,,莫古爾·莫古十二世,モグルモグジュウニセイ
1907,,蠻族,バンゾク
1908,,蜥蜴人,-
1909,,妖精,-
1910,,鳥人,-
1911,,地靈,-
1912,,魚人,-
1913,,利維亞桑,-
1914,,拉姆,-
1915,,希瓦,-
1916,,亞歷山大,-
1917,,羅波那,-
1918,,俾斯麥,-
1919,,骨頜族,-
1920,,瓦努族,-
1921,,哥布林,-
1922,,龍族,-
1923,,尼德霍格,-
1924,,薩菲洛特,-
1925,,索菲婭,-
1926,,祖爾宛,-
1927,,甲人族,-
1928,,阿難陀族,-
1929,,須佐之男,-
1930,,吉祥天女,-
1931,,神龍,シンリュウ
1932,,歐米茄,-
1933,,白虎,ビャッコ
1934,,月讀,-
1935,,莫古力,-
1936,,鯰魚精,-
1937,,不死鳥,-
1938,,奧丁,-
1939,,朱雀,スザク
1940,,青龍,セイリュウ
1941,,緹坦妮雅,-
1942,,無瑕靈君,-
1943,,哈迪斯,-
1944,,矮人族,-
1945,,仙子族,-
1946,,恩莫族,-
1947,,奇塔利族,-
1948,,紅寶石神兵,-
1949,,光之戰士,ウォーリアオブライト
1950,,綠寶石神兵,-
1951,,鑽石神兵,-
1952,,象魔族,-
1953,,悌陽象族,-
1954,,兔兔族,-
1955,,佐迪亞克,-
1956,,海德林,-
2000,@,【任務】,コンテンツ.
2001,,任務副本,-
2002,,任務,-
2003,,主線任務,-
2004,,支線任務,-
2005,,職業任務,-
2006,,特職任務,-
2007,,軍隊任務,-
2008,,危命任務,フェイト
2009,,公會理符,-
2010,,理符任務,-
2011,,傭兵任務,ヨウヘイカギョウ
2012,,採集任務,サイシュウカギョウ
2013,,製作任務,セイサクカギョウ
